d:cdsxmatch,i:fid,i:jd,i:magpsf,i:objectId,i:sigmapsf
Orion_V*,1,2459086.9962384,18.45686,ZTF18aabfdpx,0.167091
Orion_V*,2,2459086.9430787,16.258598,ZTF18aabfdpx,0.020833857
Orion_V*,1,2459084.9311921,17.564337,ZTF18aabfdpx,0.06272869
TTau*,1,2459064.9945023,18.267975,ZTF18aabfdpx,0.1451506
Orion_V*,2,2459064.9550116,16.434378,ZTF18aabfdpx,0.06331529
Orion_V*,1,2458917.6816204,17.234257,ZTF18aabfdpx,0.06052253
Orion_V*,2,2458917.6441782,15.572592,ZTF18aabfdpx,0.043950688
Orion_V*,2,2458903.6533565,15.116879,ZTF18aabfdpx,0.03284845
Orion_V*,1,2458903.6416435,16.852106,ZTF18aabfdpx,0.05666438
Orion_V*,1,2458903.6113079,16.748192,ZTF18aabfdpx,0.05905559
Orion_V*,1,2458899.6854861,17.24291,ZTF18aabfdpx,0.080783
Orion_V*,1,2458887.7079977,17.657806,ZTF18aabfdpx,0.0877188
Orion_V*,1,2458886.6730324,17.518661,ZTF18aabfdpx,0.09789084
Orion_V*,1,2458877.7034491,16.987432,ZTF18aabfdpx,0.05678245
Orion_V*,2,2458877.6491319,15.289984,ZTF18aabfdpx,0.026533207000000003
Fail,1,2458867.6887847,17.231869,ZTF18aabfdpx,0.07618325000000001
Fail,1,2458867.682581,17.290836,ZTF18aabfdpx,0.07599968500000001
Orion_V*,1,2458863.6533796,17.199059,ZTF18aabfdpx,0.06400096400000001
Fail,1,2458863.639375,17.500685,ZTF18aabfdpx,0.06504939
Orion_V*,2,2458852.6823148,16.820915,ZTF18aabfdpx,0.09832794
Orion_V*,2,2458852.6715509,16.8126,ZTF18aabfdpx,0.03380227
Orion_V*,2,2458846.7580324,16.191423,ZTF18aabfdpx,0.06477478
Orion_V*,1,2458846.729375,18.1839,ZTF18aabfdpx,0.12872763
TTau*,1,2458836.7225463,18.43459,ZTF18aabfdpx,0.10831514
Orion_V*,1,2458834.7149306,17.798689,ZTF18aabfdpx,0.09994782
Orion_V*,2,2458833.7222106,15.580561,ZTF18aabfdpx,0.05255859
Orion_V*,1,2458833.69375,17.622824,ZTF18aabfdpx,0.08109702
Orion_V*,1,2458831.7244213,18.484526,ZTF18aabfdpx,0.121305324
Orion_V*,2,2458830.751713,15.735499,ZTF18aabfdpx,0.05718682
Orion_V*,1,2458830.7122801,17.578716,ZTF18aabfdpx,0.098816335
Orion_V*,1,2458814.7708102,17.277666,ZTF18aabfdpx,0.06271415
Orion_V*,2,2458814.71375,15.38917,ZTF18aabfdpx,0.042377137
TTau*,1,2458806.8856481,18.30618,ZTF18aabfdpx,0.10121715
TTau*,1,2458806.8573843,18.575636,ZTF18aabfdpx,0.09169887
Orion_V*,1,2458804.033669,17.671303,ZTF18aabfdpx,0.06766908
Orion_V*,2,2458803.8273032,15.715107,ZTF18aabfdpx,0.07077362
Orion_V*,2,2458803.8163889,15.784966,ZTF18aabfdpx,0.08025466
Orion_V*,1,2458797.7886574,17.488384,ZTF18aabfdpx,0.06228107200000001
Orion_V*,1,2458797.7488426,17.58533,ZTF18aabfdpx,0.09702746
Orion_V*,1,2458794.7909838,17.793856,ZTF18aabfdpx,0.11180493
TTau*,2,2459825.9454745,19.15781,ZTF18acsjfgr,0.11297768
TTau*,2,2459823.9846528,18.59734,ZTF18acsjfgr,0.11478859999999999
TTau*,2,2459813.9488426,18.292048,ZTF18acsjfgr,0.07803645000000001
TTau*,2,2459786.9834491,19.038435,ZTF18acsjfgr,0.15926465
TTau*,2,2459786.9810301,18.86249,ZTF18acsjfgr,0.13620909
TTau*,2,2459786.9761921,19.02961,ZTF18acsjfgr,0.1376174
TTau*,2,2459786.9737731,18.466694,ZTF18acsjfgr,0.17552322
TTau*,2,2459784.9829977,18.351719,ZTF18acsjfgr,0.07389096
TTau*,2,2459784.9805787,18.319502,ZTF18acsjfgr,0.06425032
TTau*,2,2459784.9781481,18.329815,ZTF18acsjfgr,0.06338977
TTau*,2,2459784.9757176,18.320328,ZTF18acsjfgr,0.056794446000000005
TTau*,2,2459784.9732986,18.30845,ZTF18acsjfgr,0.07057813
Unknown,2,2459783.9749074,19.298105,ZTF18acsjfgr,0.17009377
TTau*,2,2459778.9897801,19.014269,ZTF18acsjfgr,0.14949754
TTau*,2,2459778.987419,19.020489,ZTF18acsjfgr,0.14088377
TTau*,2,2459778.9850579,18.977818,ZTF18acsjfgr,0.16964488
TTau*,2,2459778.9827083,19.008413,ZTF18acsjfgr,0.11242029
TTau*,2,2459778.9803472,19.190376,ZTF18acsjfgr,0.17504013000000002
TTau*,2,2459776.9853704,19.340208,ZTF18acsjfgr,0.19593282
TTau*,2,2459776.9829398,19.108456,ZTF18acsjfgr,0.16431956
TTau*,2,2459775.9885764,18.230244,ZTF18acsjfgr,0.07821679000000001
TTau*,2,2459775.9861343,18.14547,ZTF18acsjfgr,0.08558163
TTau*,2,2459775.9837037,18.083265,ZTF18acsjfgr,0.07347161
TTau*,2,2459775.9812616,18.168,ZTF18acsjfgr,0.071454786
TTau*,2,2459775.978831,18.089828,ZTF18acsjfgr,0.08852243
TTau*,2,2459671.6562616,18.716936,ZTF18acsjfgr,0.08449171
TTau*,2,2459640.6394213,18.993023,ZTF18acsjfgr,0.11021034
TTau*,2,2459629.6624653,18.990656,ZTF18acsjfgr,0.08418877
TTau*,2,2459622.7803241,18.388367,ZTF18acsjfgr,0.10491571
TTau*,2,2459532.8830903,18.371935,ZTF18acsjfgr,0.053597152
TTau*,2,2459530.8598958,18.905777,ZTF18acsjfgr,0.0786796
TTau*,2,2459525.8048495,18.555717,ZTF18acsjfgr,0.06277997
TTau*,2,2459523.7848958,19.180061,ZTF18acsjfgr,0.07757523
TTau*,2,2459517.8420139,18.963766,ZTF18acsjfgr,0.11682856
TTau*,2,2459496.9283565,18.538345,ZTF18acsjfgr,0.084133945
TTau*,2,2459489.926169,18.318396,ZTF18acsjfgr,0.059396725000000004
TTau*,2,2459477.9075579,18.448746,ZTF18acsjfgr,0.06126583
TTau*,2,2459474.9721528,18.414831,ZTF18acsjfgr,0.05341909
TTau*,2,2459471.9782292,19.143284,ZTF18acsjfgr,0.12673402
TTau*,2,2459467.9862384,18.619883,ZTF18acsjfgr,0.07608993
TTau*,2,2459465.9824884,18.46986,ZTF18acsjfgr,0.07218741000000001
TTau*,2,2459461.9873958,18.442036,ZTF18acsjfgr,0.08336873
TTau*,2,2459451.9666551,18.946482,ZTF18acsjfgr,0.12710716
TTau*,2,2459442.9546296,18.711138,ZTF18acsjfgr,0.10413202
TTau*,2,2459439.9772917,19.297012,ZTF18acsjfgr,0.14820847
TTau*,2,2459412.9910995,18.754213,ZTF18acsjfgr,0.14479606
TTau*,2,2459412.9887384,18.727192,ZTF18acsjfgr,0.13152745
TTau*,2,2459412.9863773,18.751225,ZTF18acsjfgr,0.16106413
TTau*,2,2459412.9840046,18.680573,ZTF18acsjfgr,0.13481821
TTau*,2,2459412.9816435,18.6188,ZTF18acsjfgr,0.1314427
TTau*,2,2459411.9880671,18.874674,ZTF18acsjfgr,0.20523447
TTau*,2,2459411.9856366,18.845278,ZTF18acsjfgr,0.15686065
TTau*,2,2459411.9832176,18.930876,ZTF18acsjfgr,0.13468763
TTau*,2,2459410.9887847,18.763718,ZTF18acsjfgr,0.16087799
TTau*,2,2459410.9863542,18.810404,ZTF18acsjfgr,0.2166059
TTau*,2,2459410.9815162,18.674385,ZTF18acsjfgr,0.13451025
TTau*,2,2459298.6557986,18.375301,ZTF18acsjfgr,0.13581614
TTau*,2,2459291.6936574,18.400478,ZTF18acsjfgr,0.07479521
TTau*,2,2459272.7008565,18.33916,ZTF18acsjfgr,0.09709383
TTau*,2,2459270.6408565,18.865839,ZTF18acsjfgr,0.11764346
TTau*,2,2459260.7180324,18.312319,ZTF18acsjfgr,0.08841695000000001
TTau*,2,2459255.6300579,19.837563,ZTF18acsjfgr,0.16795133
TTau*,2,2459253.6620949,18.191084,ZTF18acsjfgr,0.07104739
TTau*,2,2459251.7029398,19.681763,ZTF18acsjfgr,0.18289295
TTau*,2,2459229.6436343,18.521173,ZTF18acsjfgr,0.097693294
TTau*,2,2459227.7589583,18.352541,ZTF18acsjfgr,0.062984645
TTau*,2,2459225.6778009,18.524488,ZTF18acsjfgr,0.07673071000000001
TTau*,2,2459221.7057755,19.310846,ZTF18acsjfgr,0.17867525
TTau*,2,2459219.7564931,19.861603,ZTF18acsjfgr,0.20609196
TTau*,2,2459215.6733218,19.040455,ZTF18acsjfgr,0.12605974
TTau*,2,2459205.6921181,18.676643,ZTF18acsjfgr,0.0702802
TTau*,2,2459203.7167477,19.40137,ZTF18acsjfgr,0.11148922
TTau*,2,2459200.7586574,19.34721,ZTF18acsjfgr,0.12358203000000001
TTau*,2,2459198.7219792,18.996128,ZTF18acsjfgr,0.12275938
TTau*,2,2459196.7644676,18.336966,ZTF18acsjfgr,0.07634239999999999
TTau*,2,2459194.764919,18.360344,ZTF18acsjfgr,0.062311154
TTau*,2,2459189.8706829,18.610767,ZTF18acsjfgr,0.060519565000000004
TTau*,2,2459179.8317014,18.356943,ZTF18acsjfgr,0.07470391
TTau*,2,2459177.8744097,19.079376,ZTF18acsjfgr,0.07527036000000001
TTau*,2,2459171.8534606,19.652544,ZTF18acsjfgr,0.21464774
TTau*,2,2459169.7864699,19.371601,ZTF18acsjfgr,0.09321458
TTau*,2,2459167.8540625,18.358873,ZTF18acsjfgr,0.065765664
TTau*,2,2459165.8437037,19.361847,ZTF18acsjfgr,0.10133357
TTau*,2,2459153.9483681,19.257847,ZTF18acsjfgr,0.20990664
Fail,2,2459145.8673495,19.853998,ZTF18acsjfgr,0.19620432000000002
TTau*,2,2459143.8482292,18.251713,ZTF18acsjfgr,0.06764789
TTau*,2,2459141.870706,20.13284,ZTF18acsjfgr,0.20589936
TTau*,2,2459139.8710648,18.90244,ZTF18acsjfgr,0.13474031
TTau*,2,2459136.9782639,18.76829,ZTF18acsjfgr,0.07461376
TTau*,2,2459134.9441088,18.392408,ZTF18acsjfgr,0.06446265400000001
TTau*,2,2459126.8873495,19.52135,ZTF18acsjfgr,0.19760971
TTau*,2,2459125.9715856,18.982897,ZTF18acsjfgr,0.14212137
TTau*,2,2459124.8287384,18.333988,ZTF18acsjfgr,0.10404438
TTau*,2,2459123.8646296,18.284227,ZTF18acsjfgr,0.11416786
TTau*,2,2459122.9944444,19.091644,ZTF18acsjfgr,0.15759028
TTau*,2,2459121.954456,19.381798,ZTF18acsjfgr,0.12045101
TTau*,2,2459120.9858681,19.060818,ZTF18acsjfgr,0.13831131
TTau*,2,2459117.9019676,18.386595,ZTF18acsjfgr,0.0705551
TTau*,2,2459116.8877199,19.42336,ZTF18acsjfgr,0.1494097
TTau*,2,2459112.9089005,19.139349,ZTF18acsjfgr,0.12071427
TTau*,2,2459110.9544907,18.349762,ZTF18acsjfgr,0.08277022
TTau*,2,2459096.8826157,18.832762,ZTF18acsjfgr,0.13013004
TTau*,2,2459094.9127431,18.970398,ZTF18acsjfgr,0.16617957
TTau*,2,2459093.9888657,19.256474,ZTF18acsjfgr,0.11326203
TTau*,2,2459091.0044792,19.07395,ZTF18acsjfgr,0.08474373
TTau*,2,2459090.9804861,19.254923,ZTF18acsjfgr,0.10824231000000001
TTau*,2,2459086.9430787,18.461168,ZTF18acsjfgr,0.10552306500000001
TTau*,2,2458899.6295602,19.353592,ZTF18acsjfgr,0.15838556
TTau*,2,2458846.7580324,19.633242,ZTF18acsjfgr,0.12807135
TTau*,2,2458836.9310301,19.17183,ZTF18acsjfgr,0.13520043
TTau*,2,2458833.7481829,18.937277,ZTF18acsjfgr,0.12509428
TTau*,2,2458833.7222106,18.997349,ZTF18acsjfgr,0.11156834
TTau*,2,2458830.751713,19.505423,ZTF18acsjfgr,0.18360387
TTau*,2,2458814.71375,19.580114000000002,ZTF18acsjfgr,0.1947358
TTau*,2,2458805.8294444,18.971584,ZTF18acsjfgr,0.14110279
TTau*,2,2459813.9888657,17.45355,ZTF18abscyuq,0.10653317
TTau*,1,2459679.6539815,18.995071,ZTF18abscyuq,0.17999935
TTau*,2,2459640.739537,16.531078,ZTF18abscyuq,0.07144071
TTau*,1,2459640.7041782,17.928051,ZTF18abscyuq,0.06683012
TTau*,2,2459638.6909722,16.997833,ZTF18abscyuq,0.08444567
TTau*,1,2459638.6730903,18.471142,ZTF18abscyuq,0.12513313
TTau*,1,2459629.7155903,18.137028,ZTF18abscyuq,0.08291896
TTau*,2,2459624.8247569,17.236734,ZTF18abscyuq,0.12726252
TTau*,1,2459538.8772106,17.994598,ZTF18abscyuq,0.09309882
TTau*,1,2459536.9024306,18.31326,ZTF18abscyuq,0.07733352
TTau*,1,2459531.8787384,18.442978,ZTF18abscyuq,0.07677996000000001
TTau*,1,2459521.8421644,18.759462,ZTF18abscyuq,0.10192039
TTau*,2,2459518.0044213,16.719118,ZTF18abscyuq,0.016644537
TTau*,1,2459517.9683681,17.70476,ZTF18abscyuq,0.05391047
TTau*,1,2459490.000463,17.531563,ZTF18abscyuq,0.05227855
TTau*,2,2459487.9867708,16.857218,ZTF18abscyuq,0.06679872
TTau*,1,2459487.962338,17.717133,ZTF18abscyuq,0.057039030000000004
TTau*,1,2459468.9698843,18.224905,ZTF18abscyuq,0.07934683000000001
TTau*,1,2459314.6945602,18.113094,ZTF18abscyuq,0.08137239
TTau*,1,2459312.6944792,18.208479,ZTF18abscyuq,0.0737299
TTau*,1,2459280.7067361,18.39662,ZTF18abscyuq,0.08054521
TTau*,2,2459278.6517014,17.44978,ZTF18abscyuq,0.08081247
TTau*,1,2459273.6393866,18.760477,ZTF18abscyuq,0.11012155600000001
TTau*,1,2459271.7249537,19.26332,ZTF18abscyuq,0.2163631
TTau*,1,2459255.6909144,18.142122,ZTF18abscyuq,0.07288938
TTau*,1,2459253.700544,18.19694,ZTF18abscyuq,0.06788936
TTau*,2,2459249.8179514,18.13773,ZTF18abscyuq,0.1574555
TTau*,1,2459231.7327778,18.538332,ZTF18abscyuq,0.08787174
TTau*,1,2459229.7981597,18.831833,ZTF18abscyuq,0.16871662
TTau*,2,2459229.7566088,17.089363,ZTF18abscyuq,0.06214987500000001
TTau*,1,2459227.7291088,18.395523,ZTF18abscyuq,0.082614645
TTau*,1,2459225.7153356,18.625408,ZTF18abscyuq,0.08837180600000001
TTau*,1,2459219.7755671,18.141579,ZTF18abscyuq,0.061285110000000004
TTau*,1,2459215.817419,17.79248,ZTF18abscyuq,0.0915826
TTau*,2,2459215.7787963,17.006203,ZTF18abscyuq,0.047253830000000004
TTau*,2,2459203.7471991,17.366356,ZTF18abscyuq,0.08113908
TTau*,1,2459196.9019907,19.132887,ZTF18abscyuq,0.20476986
TTau*,1,2459194.9170139,18.709293,ZTF18abscyuq,0.12329423
TTau*,1,2459189.9014583,18.789726,ZTF18abscyuq,0.09827204
TTau*,2,2459187.9513542,17.149828,ZTF18abscyuq,0.06440055
TTau*,1,2459187.8803125,19.074526,ZTF18abscyuq,0.1842296
TTau*,1,2459183.0065625,18.078255,ZTF18abscyuq,0.07487473
TTau*,2,2459180.9512616,17.68281,ZTF18abscyuq,0.10088257
TTau*,2,2459176.9213657,17.493433,ZTF18abscyuq,0.09389875
TTau*,1,2459176.8865972,18.583843,ZTF18abscyuq,0.06469812
TTau*,1,2459171.9014699,19.339973,ZTF18abscyuq,0.13605043
TTau*,1,2459169.9692824,18.967632,ZTF18abscyuq,0.10986261
TTau*,1,2459141.9425347,18.4583,ZTF18abscyuq,0.09559182000000001
TTau*,1,2459125.0223958,17.93123,ZTF18abscyuq,0.06360086
TTau*,2,2459122.9920602,17.052692,ZTF18abscyuq,0.06398721
TTau*,1,2459121.9304745,17.369045,ZTF18abscyuq,0.0603461
TTau*,1,2459120.9659259,17.341318,ZTF18abscyuq,0.046310699999999996
TTau*,2,2459119.0078009,16.766947,ZTF18abscyuq,0.03736253
TTau*,1,2459118.9862269,17.84253,ZTF18abscyuq,0.05160953
TTau*,1,2458956.693669,18.312595,ZTF18abscyuq,0.07945345
TTau*,2,2458903.6680208,17.956917,ZTF18abscyuq,0.11241446000000001
TTau*,1,2458899.690706,18.38301,ZTF18abscyuq,0.08853788
TTau*,1,2458887.7115394,17.462463,ZTF18abscyuq,0.052291352000000006
TTau*,2,2458887.6654282,16.406143,ZTF18abscyuq,0.04893814
Fail,1,2458867.7221991,18.133915000000002,ZTF18abscyuq,0.0633627
TTau*,1,2458846.7491667,18.432917,ZTF18abscyuq,0.09834481
TTau*,1,2458806.9756481,18.206064,ZTF18abscyuq,0.07198149
TTau*,1,2458805.9999074,17.424557,ZTF18abscyuq,0.05596286
TTau*,2,2458805.9730671,16.391014,ZTF18abscyuq,0.0372016
TTau*,1,2458794.0234144,18.965742,ZTF18abscyuq,0.15702349000000002
Orion_V*,2,2459812.9883333,18.076317,ZTF18aaaljch,0.14338535
Orion_V*,1,2459695.6772569,18.545057,ZTF18aaaljch,0.09418201400000001
Orion_V*,1,2459685.677419,18.938581,ZTF18aaaljch,0.15900098000000001
Orion_V*,1,2459682.6750579,18.613129,ZTF18aaaljch,0.15266639999999998
Orion_V*,2,2459682.6617593,17.76749,ZTF18aaaljch,0.07655151
Orion_V*,1,2459671.7015509,19.583174,ZTF18aaaljch,0.14532697
Orion_V*,1,2459640.7041782,18.39505,ZTF18aaaljch,0.06494758
Orion_V*,1,2459624.7332986,19.360313,ZTF18aaaljch,0.19259205000000001
Orion_V*,2,2459550.8745255,17.767439,ZTF18aaaljch,0.09665561
Orion_V*,1,2459538.8772106,18.368599,ZTF18aaaljch,0.093994
Orion_V*,1,2459536.9024306,18.87526,ZTF18aaaljch,0.13688922
Orion_V*,1,2459531.8787384,18.212976,ZTF18aaaljch,0.05792979
Orion_V*,1,2459529.8810069,18.474764,ZTF18aaaljch,0.068983324
Orion_V*,2,2459529.8626389,17.664398,ZTF18aaaljch,0.07973234
Orion_V*,1,2459525.9786574,18.406988,ZTF18aaaljch,0.07338279
Orion_V*,1,2459517.9683681,19.12576,ZTF18aaaljch,0.10735216
Orion_V*,1,2459509.9203819,18.656767,ZTF18aaaljch,0.09621091
Orion_V*,1,2459500.9430093,19.46879,ZTF18aaaljch,0.14227425
Orion_V*,1,2459474.9477083,18.179348,ZTF18aaaljch,0.06400055
Orion_V*,2,2459468.9853472,17.579199,ZTF18aaaljch,0.13798589
Orion_V*,1,2459468.9698843,18.279905,ZTF18aaaljch,0.06669028
Orion_V*,2,2459464.9935069,18.02798,ZTF18aaaljch,0.16494752000000001
Orion_V*,1,2459464.9720602,19.246878,ZTF18aaaljch,0.17809226
Orion_V*,2,2459449.9954977,17.609097,ZTF18aaaljch,0.10124278
Orion_V*,2,2459449.9904282,17.58931,ZTF18aaaljch,0.11817422500000001
Orion_V*,2,2459449.9879051,17.521158,ZTF18aaaljch,0.10466871
Orion_V*,2,2459446.9939931,17.742344,ZTF18aaaljch,0.09462288
Orion_V*,2,2459312.6848611,17.97919,ZTF18aaaljch,0.07251744
Orion_V*,1,2459310.656169,18.98584,ZTF18aaaljch,0.10143349
Orion_V*,1,2459292.650463,18.357685,ZTF18aaaljch,0.056514338000000004
Orion_V*,1,2459290.7022106,19.66293,ZTF18aaaljch,0.17472792
Orion_V*,1,2459280.7067361,19.74062,ZTF18aaaljch,0.12269095000000001
Orion_V*,1,2459275.6511458,18.303644,ZTF18aaaljch,0.07366904
Orion_V*,2,2459273.6907986,18.03671,ZTF18aaaljch,0.07629839000000001
Orion_V*,1,2459273.6393866,18.753477,ZTF18aaaljch,0.10602613
Orion_V*,1,2459271.7249537,19.37332,ZTF18aaaljch,0.20302859
Orion_V*,2,2459255.7635532,17.696815,ZTF18aaaljch,0.07120771000000001
Orion_V*,1,2459255.6909144,18.400124,ZTF18aaaljch,0.064895056
Orion_V*,1,2459253.700544,19.99094,ZTF18aaaljch,0.17538086
Orion_V*,1,2459251.7563542,17.677067,ZTF18aaaljch,0.05118124600000001
Orion_V*,1,2459233.8229051,18.135668,ZTF18aaaljch,0.08732097
Orion_V*,1,2459229.7981597,18.774832,ZTF18aaaljch,0.12139367000000001
Orion_V*,2,2459229.7566088,17.995363,ZTF18aaaljch,0.09972887
Orion_V*,1,2459227.7291088,18.448524,ZTF18aaaljch,0.06876595
Orion_V*,1,2459223.8199653,17.767672,ZTF18aaaljch,0.059519064
Orion_V*,1,2459205.8731019,19.055143,ZTF18aaaljch,0.11393754
Orion_V*,1,2459200.9154282,18.371128,ZTF18aaaljch,0.08786907000000001
Orion_V*,2,2459194.8603125,17.842375,ZTF18aaaljch,0.051495884000000006
Orion_V*,1,2459176.8865972,19.466845,ZTF18aaaljch,0.13553548
Orion_V*,1,2459167.9072917,18.9308,ZTF18aaaljch,0.12188522
Orion_V*,1,2459143.9361458,18.477116,ZTF18aaaljch,0.07270918
Orion_V*,1,2459137.942338,18.563393,ZTF18aaaljch,0.06895154
Orion_V*,1,2459125.0223958,18.17023,ZTF18aaaljch,0.08676974500000001
Orion_V*,2,2459124.979456,17.338505,ZTF18aaaljch,0.10101770600000001
Orion_V*,2,2459124.8931713,17.365482,ZTF18aaaljch,0.09158936000000001
Orion_V*,1,2459120.9659259,19.172318,ZTF18aaaljch,0.10478381
Orion_V*,2,2458909.6242593,18.662891,ZTF18aaaljch,0.12349065000000001
Orion_V*,2,2458903.6680208,17.511915,ZTF18aaaljch,0.056918710000000004
Orion_V*,1,2458903.6300116,17.8018,ZTF18aaaljch,0.054528207
Orion_V*,1,2458899.690706,18.52901,ZTF18aaaljch,0.072884776
Orion_V*,1,2458877.7116782,19.972197,ZTF18aaaljch,0.19127063
Orion_V*,1,2458846.7491667,18.058916,ZTF18aaaljch,0.08172315000000001
Orion_V*,2,2458833.8275347,18.029842,ZTF18aaaljch,0.084737666
Orion_V*,1,2458820.7349884,18.4665,ZTF18aaaljch,0.08567242
Orion_V*,1,2458805.9999074,19.205557,ZTF18aaaljch,0.16597532
Orion_V*,1,2458794.0234144,17.582743,ZTF18aaaljch,0.069841735
Orion_V*,1,2458791.0309028,17.234781,ZTF18aaaljch,0.044698793
TTau*,2,2459813.9989005,18.66586,ZTF18aaphxmc,0.11165186
TTau*,2,2459813.9888657,18.74155,ZTF18aaphxmc,0.11638077000000001
TTau*,2,2459812.9983681,18.49585,ZTF18aaphxmc,0.09489303
TTau*,2,2459812.9958565,18.49096,ZTF18aaphxmc,0.07623075
TTau*,2,2459812.9933449,18.4183,ZTF18aaphxmc,0.07913836
TTau*,2,2459812.9908333,18.57795,ZTF18aaphxmc,0.11340473000000001
TTau*,2,2459812.9883333,18.451317,ZTF18aaphxmc,0.09422466
TTau*,1,2459687.6816898,18.352152,ZTF18abttkpr,0.1361533
TTau*,2,2459685.6991319,16.108704,ZTF18abttkpr,0.035776086000000006
TTau*,1,2459685.677419,17.751581,ZTF18abttkpr,0.06826912
TTau*,2,2459682.6617593,16.717491,ZTF18abttkpr,0.045030303
TTau*,1,2459676.7030903,18.641396,ZTF18abttkpr,0.19927402
TTau*,2,2459676.6542014,16.468975,ZTF18abttkpr,0.048513945
TTau*,1,2459629.7155903,18.144028,ZTF18abttkpr,0.08481425000000001
Fail,2,2459627.8198032,16.053944,ZTF18abttkpr,0.062338599999999994
TTau*,1,2459550.7951273,18.083447,ZTF18abttkpr,0.08642044
TTau*,1,2459536.9024306,18.092258,ZTF18abttkpr,0.0888891
TTau*,1,2459531.8787384,18.377977,ZTF18abttkpr,0.10482534
TTau*,1,2459529.8810069,17.950764,ZTF18abttkpr,0.07754677
TTau*,2,2459529.8626389,16.090399,ZTF18abttkpr,0.048114344
TTau*,1,2459523.9470833,18.162868,ZTF18abttkpr,0.059357062
TTau*,1,2459521.8421644,18.239462,ZTF18abttkpr,0.09957199500000001
TTau*,1,2459509.9203819,17.639767,ZTF18abttkpr,0.06262786000000001
TTau*,2,2459500.9856944,16.140938,ZTF18abttkpr,0.037016560000000004
TTau*,1,2459500.9430093,18.07979,ZTF18abttkpr,0.10423564
TTau*,2,2459487.9867708,16.556217,ZTF18abttkpr,0.03618264
TTau*,1,2459480.9285648,18.0279,ZTF18abttkpr,0.08672811
TTau*,1,2459477.9667593,18.067747,ZTF18abttkpr,0.08522101
TTau*,2,2459468.9853472,16.563198,ZTF18abttkpr,0.07974509
TTau*,1,2459464.9720602,18.169876,ZTF18abttkpr,0.099869415
TTau*,2,2459446.9990162,16.28685,ZTF18abttkpr,0.08350667
TTau*,2,2459446.9965046,16.34703,ZTF18abttkpr,0.057378610000000003
TTau*,2,2459446.9914815,16.44307,ZTF18abttkpr,0.10634445000000001
TTau*,1,2459319.6858565,18.899311,ZTF18abttkpr,0.15997954
TTau*,2,2459312.6848611,16.40519,ZTF18abttkpr,0.053117870000000005
TTau*,1,2459303.6972454,17.924173,ZTF18abttkpr,0.07924315
TTau*,2,2459303.6554398,15.998262,ZTF18abttkpr,0.039215207
TTau*,1,2459301.7145255,18.242758,ZTF18abttkpr,0.090812445
TTau*,2,2459301.677037,16.21323,ZTF18abttkpr,0.041740693
TTau*,1,2459290.7022106,18.46093,ZTF18abttkpr,0.10878377400000001
TTau*,1,2459280.7067361,18.29862,ZTF18abttkpr,0.11426180600000001
TTau*,2,2459275.7463657,17.098936,ZTF18abttkpr,0.056555685
TTau*,1,2459266.6486921,17.901587,ZTF18abttkpr,0.09723838
TTau*,2,2459257.7115625,16.32984,ZTF18abttkpr,0.050904006
TTau*,2,2459255.7635532,16.442816,ZTF18abttkpr,0.033778016
TTau*,1,2459253.700544,18.96594,ZTF18abttkpr,0.1442649
TTau*,1,2459251.7563542,17.974068,ZTF18abttkpr,0.07892435
TTau*,2,2459249.8179514,17.33873,ZTF18abttkpr,0.054828256000000006
TTau*,1,2459233.8229051,19.041668,ZTF18abttkpr,0.14439669
TTau*,2,2459231.8127199,17.022728,ZTF18abttkpr,0.06426385
TTau*,2,2459229.7566088,16.651363,ZTF18abttkpr,0.042878594000000006
TTau*,1,2459223.8199653,18.433672,ZTF18abttkpr,0.0924759
TTau*,1,2459221.8203472,18.321789,ZTF18abttkpr,0.101414606
TTau*,2,2459217.8536921,16.540155,ZTF18abttkpr,0.04856808
TTau*,2,2459215.7787963,16.292204,ZTF18abttkpr,0.05829444
TTau*,1,2459205.8731019,19.210144,ZTF18abttkpr,0.19164389999999998
TTau*,1,2459198.8592593,18.90383,ZTF18abttkpr,0.12617521
TTau*,1,2459196.9019907,18.532887,ZTF18abttkpr,0.14597949999999998
TTau*,2,2459194.8603125,16.914375,ZTF18abttkpr,0.074737385
TTau*,2,2459187.9513542,16.548828,ZTF18abttkpr,0.04586802
TTau*,1,2459184.9365394,18.124935,ZTF18abttkpr,0.08452671
TTau*,2,2459180.9512616,16.88081,ZTF18abttkpr,0.06867593
TTau*,2,2459176.9213657,17.035433,ZTF18abttkpr,0.077788666
TTau*,1,2459169.9692824,19.024633,ZTF18abttkpr,0.12508167
TTau*,1,2459163.9386227,18.142155,ZTF18abttkpr,0.05829375
TTau*,1,2459125.0223958,18.23723,ZTF18abttkpr,0.0835897
TTau*,2,2458909.6469444,16.734245,ZTF18abttkpr,0.05004048
TTau*,2,2458909.6242593,16.742891,ZTF18abttkpr,0.047852624
TTau*,2,2458899.640787,16.304726,ZTF18abttkpr,0.051055316
TTau*,1,2458877.7116782,18.003197,ZTF18abttkpr,0.08288394
TTau*,2,2458850.9524653,16.580206,ZTF18abttkpr,0.06591236
TTau*,2,2458827.83375,16.067406,ZTF18abttkpr,0.035634324
TTau*,1,2458806.9756481,17.786064,ZTF18abttkpr,0.0700747
TTau*,1,2458805.9999074,17.970556,ZTF18abttkpr,0.09661963600000001
TTau*,1,2458796.7902431,17.748861,ZTF18abttkpr,0.12808319999999998
